subject_id,recording_number,epoch_index_original,drug,bp_delta_AF3,bp_delta_F7,bp_delta_F8,bp_delta_Fp1,bp_delta_Fp2,bp_delta_Fpz,bp_delta_O1,bp_delta_O2,bp_delta_P7,bp_delta_P8,bp_delta_T7,bp_delta_T8,bp_theta_AF3,bp_theta_F7,bp_theta_F8,bp_theta_Fp1,bp_theta_Fp2,bp_theta_Fpz,bp_theta_O1,bp_theta_O2,bp_theta_P7,bp_theta_P8,bp_theta_T7,bp_theta_T8,bp_alpha_AF3,bp_alpha_F7,bp_alpha_F8,bp_alpha_Fp1,bp_alpha_Fp2,bp_alpha_Fpz,bp_alpha_O1,bp_alpha_O2,bp_alpha_P7,bp_alpha_P8,bp_alpha_T7,bp_alpha_T8,bp_beta_AF3,bp_beta_F7,bp_beta_F8,bp_beta_Fp1,bp_beta_Fp2,bp_beta_Fpz,bp_beta_O1,bp_beta_O2,bp_beta_P7,bp_beta_P8,bp_beta_T7,bp_beta_T8
313,3,2,awake,-27.05068612648325,-26.90404919565312,-27.341268223668013,-27.133666865517462,-27.38083812265251,-27.336604691039085,-27.023603474917444,-27.286920663313577,-26.774292205290234,-27.3171889503595,-27.202642411502143,-27.063770903938074,-27.692629366354268,-26.824420047233993,-27.50467557096966,-27.328517870936594,-27.501173294564072,-27.493293491657347,-26.586063379084827,-27.184717019622777,-26.32027520161702,-26.637402637714995,-27.097672086497976,-27.281617246357253,-27.33329259571708,-27.28988189641501,-27.09359935929118,-27.534329700675265,-27.41780642747329,-27.445327423335996,-25.490016590067473,-25.62166474441721,-25.16100678447931,-25.332094674432614,-26.591234792865055,-26.783455160976505,-28.739471661297852,-29.75128638658057,-29.90709817028852,-29.7975137374224,-29.869290996931223,-29.96857475940077,-29.32114620837226,-29.25768989935909,-29.136810757376153,-29.582761391035874,-30.100472401746902,-29.644257683385078
313,3,3,awake,-26.666666705350224,-26.510465891923488,-27.1657624471121,-26.896396856318372,-26.630023393669,-26.605777883198268,-26.41810664869174,-26.58553230637461,-26.258229292064357,-26.249157028356503,-26.546315897277548,-27.39017753137349,-26.98812381934235,-27.061761588045275,-26.78495640933105,-26.850154384484114,-26.50304449846125,-26.645305521513745,-26.055997169902867,-26.467917815272944,-25.620142706365378,-26.25026285848047,-26.640930975251045,-27.424048108354636,-25.87115554700563,-26.2587142106925,-25.647095018109496,-25.81648173723385,-25.547590563940965,-25.64156814357747,-24.746338596665726,-25.063468503965147,-24.955010397431852,-25.327687046437415,-26.41520189451137,-26.12075262648548,-28.89705455239323,-29.51363451160837,-29.39356809482045,-29.679262574504794,-29.615008381885808,-29.647335440648177,-28.846991388159047,-28.96996557308744,-28.90826457324049,-28.919595542019156,-29.503879338067808,-29.291795228157127
313,3,4,awake,-27.30094619906249,-26.787240694773782,-27.218587997621572,-26.866015383074167,-26.77335295752309,-26.948747260535743,-26.651177581430424,-27.337536026264516,-26.747809473338478,-27.63613800284553,-27.29905417210955,-27.276756664132204,-27.472048868532976,-27.458758969907358,-27.879252050353145,-27.635414149289655,-27.72513609946051,-27.665018838287494,-26.055786100955988,-26.84242535976216,-26.33416254262799,-26.020008205099145,-27.476583687246652,-27.280594138853516,-25.99423102281002,-26.28441724543224,-26.520131078274105,-26.144483129734013,-26.129957741761032,-26.104402306591023,-25.056247441578318,-24.673577599953664,-25.54884263411411,-24.913740463768924,-26.73185560204778,-27.156809572027875,-28.814219346810788,-29.302019480064892,-29.590454251619885,-29.57775641776417,-29.458969426547306,-29.760636617697497,-29.06215214368269,-29.1743442583086,-29.235696255174993,-28.840454508148625,-29.901194395438672,-29.16082474481781
313,3,5,awake,-26.91167660659942,-26.37260687353045,-27.12349359402316,-26.50445674156893,-27.251653058236354,-27.29135835061506,-26.698714900195643,-26.789587662038127,-27.124115734579146,-26.810539557024565,-26.781149234420454,-27.327215046248373,-27.081410821795835,-26.919534901363633,-27.532200018337466,-26.920949395991492,-27.08719349497277,-26.967463030685572,-26.698544401792372,-26.661412021645884,-26.869430908522606,-25.945801595697873,-27.119602699131367,-27.744504553693968,-26.167721370364248,-26.228821826601937,-26.733743180296205,-26.186837944586603,-26.329368502025087,-26.224347841101327,-25.09111865054918,-25.058241357491756,-25.411804275354047,-25.308877870767017,-26.342449395276283,-27.200161262443196,-28.883714766719905,-29.452527516665295,-29.929411918973,-29.553700483137316,-29.705480938988213,-29.729141589298553,-29.336794046499907,-29.42486592743959,-29.6254418729167,-29.017834642687877,-29.958699985288714,-29.784118624462018
313,3,6,awake,-26.704408470724786,-26.464379519989798,-26.433535007818524,-26.429508865091975,-26.464321051344875,-26.602465081287058,-26.33299734728915,-26.68096103440248,-26.481818792137812,-26.75470860973439,-26.50816871756483,-26.68381090177571,-26.314796401629817,-26.59006792917343,-26.578308887047566,-26.551393443195863,-26.458014562628946,-26.41695317947009,-25.65837122090353,-26.525287401903753,-25.532122250962576,-26.02441856322965,-26.249935363418825,-26.313952536424168,-25.78298133050916,-26.22300066409114,-25.999304252797607,-25.807592946227096,-25.73948308933566,-25.71781564334158,-24.837036903131782,-25.39919526674962,-24.81239502995585,-25.058225706999863,-26.152453334185967,-26.134081642023,-28.8820481023736,-29.512664994108974,-29.588107907347432,-29.54892437424733,-29.60271716327541,-29.650177051481695,-28.985335260761453,-29.463240753280378,-28.776725108660237,-29.079497523941644,-29.676451146793053,-29.271517623440754
313,3,7,awake,-26.46447040054902,-26.155824759871155,-26.49895486584809,-25.675449124779828,-25.43562220514975,-25.424409189760336,-26.32361741371304,-26.67177856914152,-26.741243402629852,-26.669376939316415,-27.065901405484748,-26.631083334907107,-27.257874868499126,-26.94765712283082,-26.957002485254648,-26.962340394852,-26.8778618060891,-26.937168702352857,-26.832804892928863,-27.245743857896617,-26.480540844001847,-26.791780825015433,-26.848626148577402,-26.962185648728884,-26.24043809342416,-26.21141670434432,-26.458133325901095,-26.301033666623397,-26.35794351057691,-26.28846253185735,-25.006391284263504,-25.37873813119439,-24.928832445083188,-25.225847573377532,-25.636512024543183,-26.720967858238012,-28.95213709006012,-29.125988657678143,-29.56928558205869,-29.442011226081267,-29.524428660699908,-29.493170243234932,-28.83357375014104,-29.214613518551197,-28.751868036059086,-29.14555197397137,-29.37040470004976,-29.423047756435334
313,3,8,awake,-27.321503520003507,-26.71810188577278,-26.63716606581603,-26.8397062103123,-26.538710370275673,-26.761291862621903,-26.527814001124128,-27.38272482737591,-26.568044801873157,-27.10500384278724,-27.571255232950016,-26.743316195936043,-26.713448503749415,-26.52800630847483,-26.7888995615288,-26.633913263777373,-26.611376587145138,-26.66737498150687,-26.035630306207874,-26.596439301961688,-25.663704738326413,-26.180390991416296,-26.457333439405787,-26.907554248912128,-26.68962570445921,-26.955345830175016,-26.299579215343098,-26.623393142783357,-26.197093115172066,-26.347758563615916,-24.81688180848583,-25.976408281067652,-24.54053630339033,-25.417029159491644,-25.89393391289987,-26.427693900542703,-28.814156804743256,-29.608604088628084,-29.7044408205746,-29.618061500600096,-29.70554272680104,-29.70440042334772,-29.063376728843927,-29.66368170645193,-28.649292390222858,-29.227351800961358,-29.711596708814454,-29.479879524323273
313,3,9,awake,-26.207382509221528,-25.928642474325994,-26.72806595664673,-26.211208265439534,-26.382575743509076,-26.466731380149053,-25.9337579969074,-26.4797082099144,-26.267895898375638,-26.791219826742875,-26.703353889608817,-27.38227100508047,-27.045687332251163,-26.66407623278354,-27.393325739506032,-26.814231016398423,-26.864018362458584,-26.876450535157936,-26.489550029994405,-26.616450365993856,-26.511237478023254,-26.20862179765124,-26.89904822834835,-27.342999086745383,-25.87956211240667,-26.475281571975078,-26.51625483633111,-25.92166777301581,-25.889634833219624,-25.80763250575424,-24.59927737944867,-24.973743939138714,-24.907707698746673,-24.672765352680937,-26.685145619122377,-26.488305209806114,-28.79710030364403,-29.219103323822605,-29.999807091916313,-29.519957509852333,-29.85768453889833,-29.810390000847917,-29.176273416314245,-28.79939600074549,-29.067215411440017,-28.44861609724378,-29.39092382780392,-29.148537783972138
313,3,10,awake,-26.485238833749673,-26.31891032867969,-26.995778757654538,-26.441697979172503,-26.692777374366912,-26.800555720192875,-26.23099677106673,-26.285986798869736,-26.188521378474565,-26.146054656469605,-26.820008333328094,-26.39066367908565,-26.574067793810332,-26.5805503092624,-27.159007069762325,-26.634579519313654,-26.99046746623649,-26.846462336097215,-26.603647715470238,-26.54719013286574,-26.606240101684854,-26.182289071893152,-27.21828486055646,-26.929305530419693,-26.505751993476586,-26.647348242118397,-26.342166407469914,-26.526708636563363,-26.336791941972646,-26.423941031497996,-25.04411336925852,-25.664405804965046,-25.166601435311723,-25.633561113379145,-26.20652766180083,-26.447556304658523,-28.938029341561972,-29.553354710779374,-29.521226068016528,-29.621659072291365,-29.55102749294742,-29.600028460534002,-29.2579955723667,-29.34713340214258,-28.96528480978236,-28.923058446326586,-29.829613909046433,-29.405124782708324
313,3,11,awake,-26.7686799276378,-25.97150292742667,-27.165892471282223,-26.561109755594824,-26.955019615983694,-26.717029256500084,-26.7711351721602,-27.44754255234473,-26.670577669760682,-26.607661105608255,-26.798947046000333,-26.81416188679546,-27.324612238112092,-27.230174341870306,-27.10711485697721,-27.150782980159466,-26.98453864845063,-27.007449679264393,-26.208686361013,-26.695246543359712,-26.126652758192915,-26.648056748075703,-27.72619280662403,-27.588268481207997,-25.92162812041081,-26.465033058038706,-26.141879944270702,-26.024343974739317,-26.00785848326637,-25.905271222530057,-24.84232231250128,-24.90883355204071,-24.89580998274042,-24.7854124875406,-26.35460554583675,-26.320391553580823,-28.991257237709817,-29.499289251022827,-29.80701485583161,-29.79806988603878,-29.654574501721964,-29.820895550861557,-29.148732247509404,-29.365240117296914,-28.995173490615183,-29.013377499466504,-29.812740482764106,-29.594094677872167
313,3,12,awake,-26.964330582749533,-27.092549641662224,-27.215656778209812,-27.44432986680148,-26.918442075111265,-26.863764815358294,-27.486355306364853,-27.495500443384994,-27.32180120145616,-27.022297869596315,-27.513139179461835,-26.83674755596453,-27.442393616289788,-27.449608464215473,-27.35929251654356,-27.394842633141295,-27.311332532793358,-27.48426967251019,-27.52074375308939,-26.87448373923513,-26.707869470185045,-26.705686350839834,-27.03499646844365,-27.24273292332517,-27.449288572896837,-27.131206744501423,-26.899290099256184,-27.294657813492957,-27.077194650536033,-27.176745675616072,-26.194792632446994,-25.998339792142016,-25.843980069315176,-25.728525836083936,-26.05903114325403,-26.861231594252843,-29.268880677714726,-29.766294788405446,-29.693338850649887,-29.907438491131177,-29.857812476736115,-29.821992838757854,-29.63265667636059,-29.477833991017693,-29.36242318294144,-29.560386761804928,-29.731992876034717,-29.38225577276904
313,3,13,awake,-27.139030737358375,-26.276063429551748,-26.77450198142238,-26.607186789819966,-26.39816772250501,-26.681378444383906,-26.718182691198024,-27.039203049901257,-26.340749063627868,-26.56985945565408,-26.397993322109027,-26.291742204444258,-27.21535710763022,-27.039693870030902,-27.63869612915882,-27.296976255094314,-27.460468307300467,-27.325851056720445,-26.70737826115808,-27.406186442647275,-26.753965027180566,-27.125697899550996,-27.22412624809889,-27.76224546578759,-27.103147233308743,-26.9649230459114,-27.33620107861258,-27.137344304985277,-27.135570395815893,-27.066975740894737,-25.898740571796733,-26.444457365408727,-25.97000125233294,-26.562115291147773,-26.414316313839787,-27.587480991105792,-29.23645442026795,-29.62693459768009,-29.58538201629349,-29.718464860598534,-29.696037487723757,-29.779455011171258,-29.241239535836733,-29.477894045118322,-29.07610249065005,-29.515546195943486,-29.79436956414006,-29.587920838416057
313,3,14,awake,-27.417272018750587,-27.158701135494702,-27.2028663451371,-27.155243993929286,-27.244385117684853,-27.426414103572085,-27.346142342833648,-27.240858497969697,-27.226779366776757,-26.79580519487061,-27.552993943378738,-27.4611050580757,-27.11659190697564,-27.288927860264117,-27.45418134041441,-27.187195474007495,-27.176502940154958,-27.114637748444483,-26.71376885874862,-26.89246238344344,-26.902660182395376,-26.972625893960267,-27.576241645986162,-27.552732611498136,-27.071162491171716,-27.340756331953443,-26.774736758175223,-27.099342739755336,-26.862503117062147,-27.04601478712876,-25.587067672805006,-26.19768742640394,-26.24909429472789,-26.532929355808715,-27.484791963453677,-26.920817112883498,-29.23198128487506,-29.7816071359546,-30.030579602523716,-29.96916335292022,-29.93578649338975,-30.021379842951433,-29.3494704719627,-29.608662943158997,-29.468992822689433,-29.526066583826687,-30.114748488842565,-29.862162374479976
313,7,0,ketamine,-27.389964162715113,-27.276902591923943,-26.821215724191717,-27.268626043274452,-27.075292770533572,-26.884643879538086,-26.968662373867428,-27.03191392602618,-26.90791328282282,-27.07691368500566,-27.253773012350702,-27.210135845355406,-27.360805319767827,-27.25275075650095,-27.586985075481554,-27.441433913146007,-27.594450168338952,-27.345275992502295,-26.787632591068878,-26.584905481028475,-26.66088053475561,-26.31764157774404,-27.47505800683591,-27.283142725685465,-26.758336333830286,-26.68718210975611,-26.91475412093607,-26.70108869310544,-26.811470923954616,-26.64880360402931,-24.993421022646615,-25.413779166256305,-25.46664682431402,-25.81956302127887,-26.944715486573507,-27.010805500620517,-29.87889927496564,-29.333958254940743,-29.39273170701062,-29.43415497757445,-29.379908336971916,-29.435229575244907,-28.9681346549795,-29.132598631119905,-29.098956700099567,-29.074610796182984,-29.66410034612819,-29.758423786103297
313,7,1,ketamine,-27.330526049440472,-26.936328173573024,-26.9303158711174,-27.35605321898317,-27.313698862912048,-27.224482968495483,-26.92926502372941,-27.330181156922677,-27.72101904814857,-27.233348478249976,-27.31271386722103,-26.82718746524702,-28.311367207234095,-27.883567634087612,-28.277195001296466,-28.46083694634112,-28.513008981458565,-28.221034680918375,-27.45369636680097,-27.937959247060792,-27.63906701037218,-27.434366615340608,-27.89009845939145,-28.15841582587853,-27.353163793670937,-27.580156053337678,-27.54991657613559,-27.4793227175824,-27.473937954121332,-27.48035885081879,-24.954092011109278,-26.027822729205063,-25.64159634424572,-26.206210687550556,-27.517083200285267,-27.62409145334837,-30.003263251994085,-29.551566089037927,-29.949567859013953,-29.594915985234742,-29.833016927665806,-29.733388617864048,-29.575150189334572,-29.414035558609868,-29.59981609532007,-29.297381611292508,-29.806124550377373,-30.13717317550962
313,7,2,ketamine,-27.242213519089816,-26.753761120638412,-26.907815598908922,-26.894477514392925,-26.93454166562104,-27.015392364592277,-26.540250863063388,-26.980084965631907,-27.247717164212137,-27.465297212942396,-27.286307836457496,-27.64368813554831,-27.551948936131183,-27.273753983810444,-27.23245455162133,-27.412121948363723,-27.348738705717043,-27.243134949260796,-26.318559306957948,-27.24816466533004,-26.89100535395409,-26.671081802217252,-27.611415624156557,-27.247802238203825,-26.180207351412655,-26.548108836868572,-26.571341339274866,-26.28614335751346,-26.289615804818123,-26.205154803627185,-24.28603855232796,-24.94265810367199,-24.906188037775323,-25.12776521042117,-26.86601567362984,-26.879527502767907,-29.710662480031502,-29.405945381747447,-29.615819589691444,-29.300051465107096,-29.47294604876854,-29.42097191310748,-28.799604533827655,-29.074998921058267,-29.22934532272883,-28.750167835678177,-29.869694483166008,-29.71037918451241
313,7,3,ketamine,-27.26257893636708,-27.18232652443982,-27.068014890662546,-27.163515205460453,-27.2064178557367,-26.781722010588485,-27.117477781976653,-26.792984041652595,-27.17449788535435,-27.011214956863462,-27.44177673144956,-27.41220011712399,-27.017472206678214,-27.24925485260503,-27.33792052596277,-26.903932912104914,-26.947252948447943,-26.89252292879375,-26.104439725161722,-26.797904928855587,-26.291106887330265,-26.91827519109718,-27.65341683654487,-27.636022516289245,-26.811132425133945,-27.17334426858563,-26.960106789466558,-26.86017012638505,-26.8673290778731,-26.836787617851094,-24.738865131730574,-25.05015584635703,-25.354763461222984,-25.535698906245273,-27.396619296692975,-26.99952684335901,-29.96334991180619,-29.54856653296542,-29.754450576987193,-29.450318340443992,-29.63299671941437,-29.56299977334596,-29.158347951527354,-29.374578989442487,-29.445052414770444,-29.448974872007177,-29.85675875886534,-29.945884322368528
313,7,4,ketamine,-26.786300912194356,-27.284446196783637,-26.74456719941225,-26.707094640919795,-26.85169757514613,-26.240831614097743,-26.851051503246104,-26.711304885808367,-26.684792211182668,-26.830539671276327,-27.071999055436226,-27.210361785987537,-27.414376173204797,-27.415193689729165,-27.57221652150904,-27.138046342409144,-27.331978574999862,-27.224006090806125,-26.650154594701736,-27.22070596514363,-26.764987533226904,-26.796959297965117,-27.580292057210535,-27.737584590008094,-26.520693625269754,-26.71213985176783,-27.101821741836613,-26.456864400066593,-26.619135141548437,-26.462866504001774,-24.754380604663165,-25.090635667694865,-25.195749105550814,-25.09344614379198,-26.521160531124806,-27.47597346142318,-29.61932991191639,-29.57621273851378,-29.539577171260955,-29.38966876274142,-29.50738537588915,-29.60456139081848,-29.106291036219616,-29.24421418686474,-29.20728834264069,-29.17952568297149,-29.78249541529193,-29.79709844226672
313,7,5,ketamine,-27.782585279548183,-26.801169942554353,-27.27283216904956,-27.50185380742236,-27.384646666411516,-27.14445931414769,-26.942997372202417,-26.866913752832247,-27.28317135664992,-27.051482163403772,-27.632131476209793,-27.568572670342704,-27.34354809828519,-27.299570941369534,-27.516490530781187,-27.10744090763034,-27.266894432879884,-27.131279002801012,-26.474242389093366,-27.31205349747746,-26.827290045156122,-27.446430307746905,-27.997147186133166,-27.835591336215646,-26.30342294502082,-26.330063103871048,-26.71349897415817,-26.20940589698153,-26.37822402770753,-26.214896719683498,-24.56478225570578,-24.651825622930442,-25.26411276705718,-25.224405481885434,-26.420971528886955,-27.337858852942194,-28.89155562458495,-29.691258909748804,-29.73015288632651,-29.4387396269542,-29.452643996871373,-29.592083124684414,-29.11492048471303,-29.37756746402246,-29.332517830702592,-29.247917876564635,-30.033665101229747,-30.191840705030224
313,7,6,ketamine,-27.428959235617544,-26.862498033871322,-26.5724005321674,-26.88728841529177,-26.909424390455108,-26.91788282356204,-26.78024697837958,-27.609885478149195,-27.474625664319976,-27.766871038856024,-27.506456310506433,-27.427802423990638,-27.488902202449516,-27.40141879378407,-27.686777474619436,-27.64263590295524,-27.537179085492305,-27.538407671421243,-26.61446012643751,-26.819974151734847,-26.98845831626913,-26.779048654111996,-28.203401697847344,-27.95192207710164,-26.722531751365224,-26.695426950608034,-26.860118493433816,-26.653329844648574,-26.72768034643406,-26.65415021098896,-25.225329783943327,-24.812969038352115,-25.89070743028669,-25.433157714503228,-26.457515203832507,-27.474939415363053,-30.091524364058554,-29.71053989071937,-29.825995775104637,-29.62867841657552,-29.7739741128511,-29.706681879776696,-29.14715524465229,-29.243766740610916,-29.28714504312227,-29.223012089494674,-29.913572811963427,-30.269865166215208
313,7,7,ketamine,-26.55614925508213,-25.777078749452514,-26.66240750603215,-25.723165703495845,-26.24428804939877,-25.657710189158333,-27.142829749295146,-27.127242846670658,-27.728350361704134,-26.966858805105073,-26.938025010078423,-27.297924152753996,-27.33889390302286,-27.311842250642407,-27.33145042298283,-27.022207347313618,-27.08002743640861,-26.957487328018647,-26.64015553954924,-27.19849836795651,-26.8206875644415,-27.024376067844134,-27.716840080540397,-27.797641633205263,-26.676806965258915,-26.902532242043947,-26.591224082275538,-26.655838202637554,-26.717756040889956,-26.591260326316576,-24.854112763144943,-25.191717945245745,-25.22480790367053,-25.34568432094895,-26.872577364846578,-26.710244061708842,-29.570028889359854,-29.195876841845546,-29.73938094992861,-29.305015167751623,-29.657797983052475,-29.418368046627386,-29.05663892057257,-29.365259509363323,-29.306634420037586,-29.228558390940062,-29.832362735375767,-29.96415025633901
313,7,8,ketamine,-27.181527962298098,-27.06363118450462,-27.053619641955883,-26.80666946183969,-26.727359676402383,-26.646859846693314,-26.89197237372825,-26.841275669196772,-27.073782713412516,-26.978261820736208,-27.314569099193804,-27.555264188351206,-27.72045257508541,-27.268315575818555,-27.383292738753248,-27.458841892828243,-27.540841152742065,-27.59389323151494,-26.948234460825184,-27.486072214924526,-26.64964356697145,-27.03512080315744,-27.40981812784899,-27.602076015263147,-26.786619805838047,-26.837132607577047,-27.028510051048443,-26.65307734726821,-26.82834326012895,-26.8482817910683,-24.760246433366056,-25.018878059637405,-25.52671416313529,-25.66037516761869,-26.32539821544015,-27.19593036696457,-29.052146252428344,-29.78971518479264,-29.830653560310697,-28.905683652508667,-29.596076367710914,-29.61100849789341,-29.144441297558036,-29.36270293776112,-29.45272979806804,-29.078780474678766,-29.909078031159527,-29.831510445035892
313,7,9,ketamine,-26.969201855836026,-26.812802942390235,-27.083136472666105,-27.024140327360417,-26.92733643435175,-27.02814667945696,-26.727115188694512,-26.217541700685192,-27.121847713133697,-26.77430519697434,-27.3131202019385,-26.93830265451641,-27.73770225704637,-27.63125634111185,-27.981633660413323,-27.7842927060576,-27.734942733409568,-27.788510019255714,-27.260575808934117,-27.334088991026,-26.899931371586504,-26.615133946630113,-27.679632459356,-27.76682966331279,-26.42179294980913,-26.688011735451873,-26.63282164745874,-26.39375581849954,-26.42358398939947,-26.34959161305482,-24.933593266633583,-24.73416066579012,-25.66957409850467,-25.011296778631827,-26.77594029092072,-27.167550137566558,-29.921169572859952,-29.452983056656812,-29.71241015729811,-29.55385155784057,-29.684729472153588,-29.623494514026813,-29.076274477072058,-29.337424927849607,-29.21792753232482,-29.349233973510028,-29.81320128364066,-30.043050686957972
313,7,10,ketamine,-26.68354713779756,-26.433340732202545,-26.62122784335115,-26.175768285813525,-26.33479490081939,-26.114109102590756,-26.364799978050286,-26.66931537157418,-26.983272618306835,-26.498775141889805,-27.475741812217787,-26.992379849549263,-25.51913525205057,-25.913212980314622,-26.304860800946237,-25.64494492419896,-25.849046777879714,-25.693388633544274,-24.91152188950288,-25.338532407165907,-25.727471923751793,-25.16506547399337,-26.5455334334431,-27.034289000937473,-26.07859877932988,-26.67167978178658,-26.584249777775053,-26.232862941615522,-26.320207025464597,-26.222574472469955,-24.899708695034413,-24.975255547116454,-25.357981305320518,-25.02909047213919,-26.972411168859875,-26.799755830331762,-29.75333570100309,-29.518133938336373,-29.306858398641737,-29.488360158335325,-29.329909111585238,-29.403994234182495,-28.90926156272954,-29.102295649481412,-28.719105995572004,-28.78351412745928,-29.71097847436335,-29.71036721291794
313,7,11,ketamine,-27.18266975806737,-26.83571354984994,-26.96384893986479,-27.05007883556204,-27.115013658134245,-27.303906939595528,-26.830835076772047,-26.97868417378836,-27.148818337237852,-26.651286965691344,-27.225571516312947,-26.885153158189244,-26.646144103995823,-27.134873198060326,-26.85587789436693,-26.687779566085386,-26.595399724533653,-26.571386428643184,-25.85829544925005,-26.016025197748924,-26.098215637319957,-25.662615960270653,-27.4501393416762,-27.235863127712477,-26.519668248198133,-26.612063401379004,-26.56233260034235,-26.5235189969177,-26.437659080881144,-26.48085853466596,-24.610946053880877,-24.951954355318332,-25.333469207342528,-25.660550058254938,-26.557216201663937,-27.156998097824623,-29.77661819432724,-29.538517141176005,-29.65409700636462,-29.55597783284318,-29.63138176724749,-29.53888423738464,-28.84647552245533,-29.208970059755064,-28.913620640557944,-29.058204165844554,-29.884151164866797,-29.716744945108196
313,7,12,ketamine,-27.03821628567561,-26.921857887436744,-27.513983250285957,-26.66842798720124,-27.031974934003046,-27.159725969044523,-26.787344004898916,-26.26071484492753,-26.74074400600664,-26.440981026029533,-26.62812400265685,-26.8303768409422,-26.60776547221232,-26.870086263749524,-27.037899657020954,-26.518727791873918,-26.442884651024603,-26.44650991989896,-25.7568918799292,-26.348279672948312,-26.525036174926015,-26.7102012998586,-27.417831328028104,-27.35571425875497,-26.859167418953117,-26.82126162792384,-26.738365806072064,-26.627964748102013,-26.62666662280092,-26.6428011405039,-25.354601552106732,-25.206717818526492,-26.18781167078647,-25.720432346324774,-27.009386405864863,-27.10527462884481,-29.727571692758445,-29.649504781175324,-29.6854482379844,-29.601936760943605,-29.77845588582741,-29.628147669189943,-29.20471712573927,-29.238930298220428,-29.44053016300424,-29.205325556624103,-29.809133375553184,-29.456385563449178
313,7,13,ketamine,-26.880842648485118,-26.828517158422347,-27.05585160738564,-26.60572720318273,-26.966324550944307,-26.718236358775634,-26.762709110424645,-27.05480842336434,-27.293932072552717,-27.021131574789003,-26.98835773190002,-27.202842414413084,-27.181542222427492,-27.16416757674751,-27.398012538533003,-27.12578116384008,-27.447379216513376,-27.340930599355953,-26.589275379840622,-27.228431893056968,-26.884228449652397,-27.20422823050137,-27.500369029138362,-27.624599855753146,-26.594963791085146,-27.341281593054994,-26.579841581993666,-26.664356324316312,-26.47529014835136,-26.44571199936828,-24.462347281052335,-25.30121004102291,-25.061436809640252,-26.141448517731995,-27.42696833704103,-27.175713777194048,-29.56205810505782,-29.59836004376143,-29.84821813806462,-29.425368446663146,-29.660242037179742,-29.720566444470588,-29.15365680061985,-29.453455202200765,-29.258337410954955,-29.306312366637325,-29.939329851595456,-30.04301981809337
318,3,0,awake,-26.073850597913292,-26.50582837809068,-26.4878520791863,-26.341283623127406,-26.08909323734857,-26.359039045214377,-25.840801509866573,-25.837627829542715,-26.009918769251282,-26.670846437834285,-27.172454071688072,-27.008358235832837,-27.495134592470915,-28.055708763653364,-27.57299559145344,-27.568952174367283,-27.413357676701292,-27.458465946304393,-26.73958043699649,-26.77214171779404,-26.429757984215062,-27.05561876696233,-27.054851913246377,-27.334173402911947,-27.503178457046985,-27.56076684919766,-27.45514347871123,-27.4586450121124,-27.43824737772819,-27.528105789269052,-25.700630688457,-25.255520854721198,-26.23908686420848,-25.769580231139354,-27.119561306103698,-27.30649980495137,-28.920995148606163,-29.18109442655353,-28.917871318954926,-29.003321903053163,-28.468140323284715,-29.08550012073571,-27.918400467401025,-28.090493545269904,-28.17949892397062,-28.11983268847049,-28.520366611906624,-28.387185274696233
318,3,1,awake,-26.38180303885747,-25.57524761100951,-26.168165986332763,-26.22763792410836,-25.903130720032735,-26.171014116984225,-26.679235598012365,-26.87705956964032,-26.000423857005558,-27.27659537281235,-25.112733565079278,-26.398147369329717,-24.5816001643907,-25.1686486895973,-26.291426226340807,-25.060933244962925,-25.154258002532497,-24.429136660960435,-25.36006550651719,-25.68474391281253,-25.113187785562932,-25.660458237327127,-23.949625643403856,-25.220289884342034,-27.262717149459128,-26.2996532117156,-26.792167995874568,-27.45428650168285,-26.734388263304492,-27.02732110363596,-26.06215306862065,-26.220190932572592,-25.156179667513896,-26.187878620803502,-24.969850731657736,-26.53941722391425,-29.46917920147584,-29.242802899638715,-29.097481761584298,-29.30172086358371,-28.709651775983556,-29.375358914949352,-28.61428807805886,-28.423861120017627,-28.36464651021775,-28.610044322915986,-28.495159772078082,-28.605465637212976
318,3,2,awake,-27.202272780836648,-26.711203356264253,-26.539091689887673,-27.217945504730018,-26.963382347396422,-27.09024735491685,-27.058736316524012,-26.881777680845794,-26.861740505485674,-27.025057193944168,-26.906266702420872,-26.89241237395488,-27.141868304472705,-27.353468482946543,-27.04275145744987,-27.353304034411135,-26.909918740606795,-27.095369706583764,-26.844549106585266,-26.594269801070954,-26.345122559351847,-26.987274533745683,-26.696931015919667,-27.61941286358929,-28.139701674497438,-28.225051390550757,-28.477822388932744,-28.133164228245942,-27.96402310849872,-28.079460454643865,-27.15591931175475,-27.179504428691654,-27.770737460950645,-27.474724510148935,-28.091422578906162,-28.432393162893216,-29.692676210051655,-29.885973615609796,-29.844308514505382,-29.567197384656843,-29.02238769550252,-29.630304312822446,-28.737061898845546,-28.355392592471098,-29.26424319926793,-29.01937821905218,-29.792117557281394,-29.201086902030816
